2026-06-09 20:44:02.867 [info] To enable debug logging, run "GitLens: Enable Debug Logging" or "Developer: Set Log Level..." from the Command Palette
2026-06-09 20:44:02.867 [info]    [            1] GitLens v18.0.0  activating in code-server (1.123.0) on the web; mode=production,language='en', logLevel='info', defaultDateLocale='null' (code-oss|0ed1133f-83b8-4b7c-87f7-4cabaec8e932|c4fdefb8-297c-4345-b22d-c8ee624f6e831781030639314)
2026-06-09 20:44:02.867 [info]    GitLens first-time install; window.focused=true
2026-06-09 22:41:02.920 [error]   [CLI  8d → 1cf] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:42:02.922 [error]   [CLI  8d → 1d0] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:43:02.922 [error]   [CLI  8d → 1d1] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:44:02.922 [error]   [CLI  8d → 1d2] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:45:02.922 [error]   [CLI  8d → 1d3] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:46:02.923 [error]   [CLI  8d → 1d4] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:47:02.923 [error]   [CLI  8d → 1d5] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:48:02.924 [error]   [CLI  8d → 1d6] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:49:02.923 [error]   [CLI  8d → 1d8] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:50:02.925 [error]   [CLI  8d → 1d9] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:51:02.925 [error]   [CLI  8d → 1da] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:52:02.927 [error]   [CLI  8d → 1db] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:53:02.929 [error]   [CLI  8d → 1dc] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:54:02.928 [error]   [CLI  8d → 1dd] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:55:02.930 [error]   [CLI  8d → 1de] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:56:02.929 [error]   [CLI  8d → 1df] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:57:02.930 [error]   [CLI  8d → 1e0] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:58:02.932 [error]   [CLI  8d → 1e1] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 22:59:02.933 [error]   [CLI  8d → 1e2] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:00:02.934 [error]   [CLI  8d → 1e3] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:01:02.934 [error]   [CLI  8d → 1e4] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:02:02.937 [error]   [CLI  8d → 1e5] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:03:02.936 [error]   [CLI  8d → 1e6] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:04:02.937 [error]   [CLI  8d → 1e7] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:05:02.939 [error]   [CLI  8d → 1e8] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:06:02.940 [error]   [CLI  8d → 1e9] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:07:02.940 [error]   [CLI  8d → 1ea] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:08:02.942 [error]   [CLI  8d → 1eb] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:09:02.942 [error]   [CLI  8d → 1ec] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:10:02.943 [error]   [CLI  8d → 1ed] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:11:02.943 [error]   [CLI  8d → 1ee] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:12:02.943 [error]   [CLI  8d → 1ef] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:13:02.944 [error]   [CLI  8d → 1f0] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:14:02.947 [error]   [CLI  8d → 1f1] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:15:02.947 [error]   [CLI  8d → 1f2] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:16:02.949 [error]   [CLI  8d → 1f3] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:17:02.951 [error]   [CLI  8d → 1f4] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:18:02.952 [error]   [CLI  8d → 1f5] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:19:02.953 [error]   [CLI  8d → 1f6] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:20:02.955 [error]   [CLI  8d → 1f7] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:21:02.955 [error]   [CLI  8d → 1f8] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:22:02.955 [error]   [CLI  8d → 1f9] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:23:02.956 [error]   [CLI  8d → 1fa] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:24:02.957 [error]   [CLI  8d → 1fb] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:25:02.957 [error]   [CLI  8d → 1fc] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:26:02.958 [error]   [CLI  8d → 1fd] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:27:02.959 [error]   [CLI  8d → 1fe] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:28:02.959 [error]   [CLI  8d → 1ff] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:29:02.961 [error]   [CLI  8d → 200] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:30:02.961 [error]   [CLI  8d → 201] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:31:02.962 [error]   [CLI  8d → 202] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:32:02.963 [error]   [CLI  8d → 203] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:33:02.965 [error]   [CLI  8d → 204] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:34:02.965 [error]   [CLI  8d → 205] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:35:02.967 [error]   [CLI  8d → 206] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:36:02.967 [error]   [CLI  8d → 208] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:37:02.969 [error]   [CLI  8d → 209] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:38:02.970 [error]   [CLI  8d → 20a] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:39:02.972 [error]   [CLI  8d → 20b] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:40:02.972 [error]   [CLI  8d → 20c] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:41:02.974 [error]   [CLI  8d → 20d] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:42:02.976 [error]   [CLI  8d → 20e] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:43:02.976 [error]   [CLI  8d → 20f] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:44:02.976 [error]   [CLI  8d → 210] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:45:02.977 [error]   [CLI  8d → 211] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:46:02.978 [error]   [CLI  8d → 212] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:47:02.979 [error]   [CLI  8d → 213] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:48:02.980 [error]   [CLI  8d → 214] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:49:02.981 [error]   [CLI  8d → 215] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:50:02.982 [error]   [CLI  8d → 216] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:51:02.982 [error]   [CLI  8d → 217] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:52:02.982 [error]   [CLI  8d → 218] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:53:02.984 [error]   [CLI  8d → 219] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:54:02.985 [error]   [CLI  8d → 21a] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:55:02.985 [error]   [CLI  8d → 21b] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:56:02.986 [error]   [CLI  8d → 21c] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:57:02.987 [error]   [CLI  8d → 21d] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:58:02.990 [error]   [CLI  8d → 21e] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-09 23:59:02.991 [error]   [CLI  8d → 21f] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:00:02.993 [error]   [CLI  8d → 220] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:01:02.992 [error]   [CLI  8d → 221] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:02:02.994 [error]   [CLI  8d → 222] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:03:02.995 [error]   [CLI  8d → 223] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:04:02.995 [error]   [CLI  8d → 224] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:05:02.995 [error]   [CLI  8d → 225] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:06:02.996 [error]   [CLI  8d → 226] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:07:02.997 [error]   [CLI  8d → 227] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:08:02.998 [error]   [CLI  8d → 228] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:09:03.000 [error]   [CLI  8d → 229] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:10:03.000 [error]   [CLI  8d → 22a] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:11:03.000 [error]   [CLI  8d → 22b] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:12:03.000 [error]   [CLI  8d → 22c] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:13:03.000 [error]   [CLI  8d → 22d] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:14:03.000 [error]   [CLI  8d → 22e] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:15:03.001 [error]   [CLI  8d → 22f] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:16:03.001 [error]   [CLI  8d → 230] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:17:03.001 [error]   [CLI  8d → 231] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:18:03.002 [error]   [CLI  8d → 232] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:19:03.004 [error]   [CLI  8d → 233] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:20:03.003 [error]   [CLI  8d → 234] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:21:03.003 [error]   [CLI  8d → 235] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:22:03.003 [error]   [CLI  8d → 236] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:23:03.005 [error]   [CLI  8d → 237] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:24:03.005 [error]   [CLI  8d → 238] undefined ai hook list-sessions --json CLI is not installed [0ms]
2026-06-10 00:25:03.005 [error]   [CLI  8d → 239] undefined ai hook list-sessions --json CLI is not installed [0ms]
